ldr_dc,ldr_db,ldr_ec,ldr_eb,az,el
613,18,553,121,100,135
615,17,550,111,100,136
612,18,541,117,100,137
612,17,530,120,100,138
611,19,518,115,100,139
611,20,508,121,100,140
611,18,495,119,100,141
611,21,489,111,100,142
611,21,476,109,100,143
607,21,463,107,100,144
607,19,445,91,100,145
605,25,415,99,99,146
605,29,378,99,98,147
610,35,345,87,97,148
605,45,308,77,96,149
606,47,275,69,95,150
603,51,237,59,94,150
601,59,211,43,93,150
603,55,169,39,92,150
605,59,140,28,91,150
605,60,123,28,90,150
605,56,109,22,89,150
604,57,94,20,88,150
606,53,86,13,87,150
607,51,87,16,86,150
612,55,71,10,85,150
605,45,75,6,84,150
607,39,72,7,83,150
605,37,69,10,82,150
607,31,73,8,81,150
603,27,71,6,80,150
605,31,71,6,79,150
601,29,69,7,78,150
603,30,56,7,77,150
602,31,59,9,76,150
603,26,59,3,75,150
604,17,53,5,74,150
605,13,51,8,73,150
603,9,57,2,72,150
605,7,24,1,71,150
600,6,61,3,70,150
603,8,68,1,69,150
598,6,59,3,68,150
597,11,59,1,67,150
591,27,54,1,66,150
589,81,42,5,65,150
588,168,33,6,64,150
589,363,25,5,63,150
589,715,19,8,62,149
594,1167,17,7,61,148
591,1567,12,6,60,147
595,1803,7,6,59,146
590,1887,7,10,58,145
596,1933,7,6,57,144
599,1913,7,13,56,143
597,1843,9,12,55,142
591,1769,10,18,54,141
595,1708,11,17,53,140
591,1653,13,19,52,139
597,1611,13,23,51,138
595,1683,11,22,50,137
591,1655,8,18,49,136
593,1597,14,18,48,135
597,1571,13,18,47,134
593,1683,11,19,46,133
594,1757,13,13,45,132
589,1790,11,17,44,131
594,1801,9,14,43,130
589,1871,16,11,42,129
593,2007,10,14,41,128
590,2085,12,8,40,127
591,2155,10,16,39,126
591,2167,28,13,38,125
596,2251,10,9,37,124
591,2237,8,11,36,123
591,2228,7,10,35,122
593,2233,6,8,34,121
591,2143,5,17,33,120
589,1975,6,12,32,119
591,1839,8,16,31,118
591,1739,5,22,30,117
589,1577,9,31,29,116
590,1447,7,37,28,115
595,1351,17,41,27,114
591,1253,11,47,26,113
597,1145,11,71,25,112
600,1063,19,83,24,111
599,1001,24,95,23,110
601,935,24,111,22,109
612,871,31,125,21,108
604,826,35,139,20,107
604,809,43,143,19,106
600,782,41,155,18,105
601,761,43,176,17,104
598,756,45,170,16,103
599,751,43,167,15,102
598,745,41,174,14,101
599,747,45,185,13,100
599,746,45,179,12,99
599,739,43,185,11,98
599,727,45,189,10,97
599,715,51,215,9,96
597,699,50,209,8,95
599,691,45,219,7,94
600,681,55,216,6,93
599,679,55,217,5,92
601,667,52,215,4,91
599,669,56,213,3,90
598,668,59,217,2,89
599,663,61,215,1,88
600,635,59,223,0,87
601,629,69,231,0,86
599,633,71,238,0,85
600,617,69,238,0,84
601,615,70,231,0,83
599,591,71,223,0,82
599,601,72,219,0,81
600,597,69,209,0,80
599,588,72,211,0,79
599,583,75,211,0,78
599,585,83,212,0,77
599,565,78,215,0,76
599,556,83,213,0,76
600,559,79,217,0,76
598,562,79,222,0,75
599,560,83,223,0,75
597,569,83,217,0,74
597,571,77,223,0,73
597,571,76,233,0,72
600,559,83,239,0,71
599,535,84,248,0,71
600,521,86,249,0,71
599,499,95,254,0,71
601,489,95,243,0,71
599,477,107,254,0,71
597,475,107,247,0,71
598,479,105,231,0,71
599,483,101,219,0,71
597,488,93,214,0,71
597,497,91,203,0,71
595,505,87,188,0,71
597,517,83,185,0,71
595,509,75,167,0,71
595,496,79,153,0,71
595,481,78,137,0,71
595,467,75,126,0,71
593,442,79,111,0,72
597,405,77,95,0,73
591,374,73,83,0,74
594,332,75,73,0,75
590,279,71,59,0,76
594,235,75,53,0,77
593,202,63,45,0,78
591,175,61,41,0,79
589,151,61,28,0,80
591,137,69,16,0,81
591,119,61,22,0,82
588,109,61,29,0,83
587,107,58,26,0,84
587,93,52,29,0,85
587,89,51,20,0,86
587,87,51,20,0,87
585,79,47,19,0,88
587,71,47,25,0,89
585,69,51,27,0,90
585,61,47,20,0,91
582,59,51,13,0,92
584,61,51,18,0,93
581,59,51,21,0,94
581,60,54,17,0,95
581,61,57,22,0,96
579,63,55,11,0,97
580,61,57,27,0,98
580,61,63,13,0,99
575,67,61,10,0,100
575,61,68,16,0,101
573,68,70,9,0,102
575,61,79,13,0,103
571,63,77,14,0,104
573,70,75,11,0,105
571,79,75,10,0,106
573,95,75,17,0,107
571,123,79,15,0,108
573,150,79,18,0,109
571,207,71,22,0,110
569,313,63,27,0,111
567,456,59,33,0,112
569,610,55,35,0,112
567,729,48,44,0,111
568,831,43,43,0,110
567,910,43,45,0,109
568,949,43,53,0,108
567,965,39,59,0,107
569,989,31,55,0,106
567,1005,28,53,0,105
569,1045,28,57,0,104
567,1095,23,39,0,103
567,1133,23,47,0,102
566,1179,20,42,0,101
567,1225,23,37,0,100
567,1263,17,29,0,99
569,1289,13,35,0,98
569,1321,16,25,0,97
569,1317,19,30,0,96
569,1305,17,33,0,95
569,1289,12,33,0,94
567,1291,13,39,0,93
571,1321,10,36,0,92
567,1356,13,29,0,91
568,1381,11,30,0,90
566,1383,12,31,0,89
567,1397,9,29,0,88
565,1387,10,33,0,87
565,1398,11,33,0,86
565,1402,12,35,0,85
567,1379,11,31,0,84
569,1350,13,40,0,83
568,1353,13,42,0,82
567,1341,12,41,0,81
567,1321,9,43,0,80
566,1311,12,47,0,79
568,1287,13,53,0,78
566,1276,10,55,0,77
567,1245,11,60,0,76
565,1223,14,62,0,75
567,1199,14,71,0,74
567,1171,11,72,0,73
571,1139,13,81,0,72
569,1098,18,89,0,71
569,1051,20,99,0,70
569,1007,16,110,0,69
569,959,18,127,0,68
567,925,20,143,0,67
571,876,20,159,0,66
569,843,22,183,0,65
572,810,21,205,0,64
571,773,19,239,0,63
572,729,25,274,0,62
569,681,25,311,0,61
573,632,27,365,0,60
573,583,25,421,0,59
575,541,25,471,0,58
580,490,22,533,0,57
584,447,22,595,0,56
583,413,18,649,0,55
585,383,25,697,0,54
585,357,19,739,0,53
587,331,25,783,0,52
585,311,22,807,0,51
589,295,25,837,0,50
587,277,25,859,0,50
589,263,27,877,0,50
589,243,30,907,1,50
591,217,31,941,2,50
589,190,35,984,3,50
591,181,37,1002,4,50
589,165,37,1007,5,50
595,155,40,1007,6,50
590,153,40,998,7,50
591,141,43,985,8,50
589,143,40,999,9,50
591,133,45,991,10,50
588,126,40,981,11,50
595,119,54,967,12,50
590,109,43,987,13,50
591,99,42,981,14,50
585,93,45,979,15,50
587,85,47,987,16,50
589,87,47,981,17,50
589,75,47,995,18,50
589,75,45,1002,19,50
589,69,55,1006,20,50
587,70,52,1013,21,50
589,62,47,1015,22,50
587,63,55,1007,23,50
589,61,61,991,24,50
588,59,75,959,25,50
587,85,85,925,26,50
585,59,101,889,27,50
586,61,119,843,28,50
584,60,144,797,29,50
585,59,169,743,30,50
583,71,189,693,31,50
581,53,213,639,32,51
575,55,224,601,33,52
573,53,221,571,34,53
571,55,218,553,35,54
573,55,217,532,36,55
569,57,215,519,37,56
571,50,208,521,38,57
569,41,204,523,39,58
573,48,205,501,39,59
571,48,203,478,39,60
569,47,211,439,39,61
565,55,222,376,39,62
565,45,229,345,39,63
564,41,233,297,39,64
564,42,245,265,39,65
563,43,253,251,38,66
565,36,265,233,37,67
559,42,277,221,36,68
559,40,283,197,35,69
559,40,298,165,34,70
559,35,317,140,33,71
556,30,347,103,32,72
555,35,377,79,31,73
555,29,393,63,30,74
557,31,403,59,29,75
551,26,420,52,28,76
556,24,441,41,28,77
553,22,463,30,28,78
552,19,487,24,28,79
553,19,500,17,28,80
553,18,525,23,28,81
555,21,543,28,28,82
555,21,567,13,28,83
552,19,599,17,28,84
555,22,632,13,28,85
552,23,679,10,29,86
553,22,713,13,30,87
553,21,740,10,31,88
555,19,779,13,32,89
551,21,807,12,33,90
551,25,812,12,34,91
544,23,816,17,35,92
552,21,808,13,36,93
544,23,797,16,37,94
543,25,789,11,38,95
543,25,787,10,39,96
547,21,779,9,40,97
551,26,789,11,41,98
551,27,793,13,42,99
549,25,781,7,43,100
552,27,775,10,44,101
547,27,739,13,45,102
547,31,698,6,46,103
548,31,699,11,47,104
549,30,702,12,48,105
547,29,677,13,49,106
547,30,648,12,49,107
543,27,601,10,49,108
543,29,572,13,49,109
544,29,507,17,49,110
544,27,493,23,49,111
546,31,446,19,48,112
544,35,423,41,47,113
543,22,403,57,46,114
547,29,373,53,45,115
551,29,374,44,44,116
553,35,376,52,43,117
550,21,360,55,42,118
551,37,351,59,41,119
549,31,347,63,40,120
553,35,361,61,39,121
553,35,363,63,38,122
553,37,389,63,37,123
550,41,392,67,36,124
551,47,390,77,35,125
548,57,403,89,34,126
551,36,424,81,34,127
543,57,423,106,34,128
551,69,423,117,34,129
549,71,429,121,34,130
551,75,425,142,34,131
549,81,411,166,34,132
551,84,423,179,34,133
551,81,409,201,34,134
551,88,405,251,34,135
553,89,375,295,34,136
555,107,367,345,34,137
552,115,343,421,34,138
557,115,298,481,35,139
555,113,265,548,36,140
557,127,239,565,37,141
556,127,223,580,38,141
557,135,199,605,39,141
559,136,188,615,40,141
557,147,171,603,40,141
557,135,163,583,40,141
557,137,156,573,40,141
555,124,163,557,40,141
559,134,158,539,40,141
558,125,155,493,40,141
557,133,167,491,40,141
557,133,175,483,40,142
558,135,197,461,40,143
555,142,219,453,40,144
557,141,231,445,40,145
560,134,239,456,40,146
555,122,246,477,40,147
554,123,245,488,40,148
555,127,233,519,40,149
555,134,229,544,40,150
555,137,231,535,40,150
557,137,240,521,40,150
555,143,235,548,40,150
557,158,233,556,40,150
555,157,223,555,40,150
556,151,223,535,40,150
557,169,214,541,40,150
555,171,207,568,40,150
557,175,201,568,40,150
556,181,199,549,40,150
557,181,215,507,40,150
556,183,225,480,40,150
555,181,247,429,40,150
551,175,252,413,40,150
553,179,253,403,40,150
549,183,263,389,40,150
551,189,254,375,39,150
551,181,268,373,39,150
551,190,244,365,38,150
549,173,227,355,37,150
550,185,247,350,36,150
551,187,251,351,35,150
551,184,265,343,34,150
547,189,265,345,33,150
549,183,280,338,32,150
552,186,287,331,31,150
550,183,285,338,30,150
547,184,287,351,30,150
549,185,294,345,30,150
549,191,275,349,29,150
549,181,296,357,29,150
548,190,295,363,29,150
547,183,300,366,29,150
548,171,295,367,29,150
551,181,280,379,29,150
549,180,285,381,29,150
551,175,285,377,29,150
547,167,299,380,29,150
549,179,277,381,29,150
549,174,281,380,29,150
553,173,283,383,29,150
549,175,281,391,29,150
553,173,285,399,29,150
552,169,287,411,29,150
551,171,287,442,29,150
549,167,285,471,29,150
551,171,283,487,29,150
551,171,267,518,29,150
552,173,263,533,29,150
551,171,240,563,29,150
553,163,237,585,30,150
552,163,227,604,31,150
554,165,222,611,32,150
555,163,205,627,33,150
553,163,203,637,34,150
554,149,191,649,35,150
555,153,175,678,36,150
553,133,159,693,37,149
553,137,139,723,38,148
555,124,127,729,39,147
556,117,119,747,40,146
557,117,108,733,41,145
555,111,105,728,42,144
555,123,109,733,43,143
555,108,101,725,44,142
557,105,104,724,45,141
555,110,100,729,46,140
559,119,101,723,47,139
555,109,93,713,48,138
553,119,93,699,49,137
556,115,103,691,50,136
556,124,105,681,51,135
559,121,107,671,51,134
558,124,117,650,51,134
554,124,125,614,51,134
555,133,147,595,51,134
559,135,170,566,51,134
556,135,191,539,51,134
555,137,217,503,51,135
553,135,223,484,51,136
553,136,247,461,51,137
551,123,231,459,51,138
551,136,245,461,51,139
551,139,247,466,51,140
549,133,237,471,51,141
549,141,243,463,51,142
550,135,237,489,51,143
551,133,231,492,51,144
551,137,227,507,51,145
553,135,223,519,51,146
555,138,219,521,51,147
557,136,213,535,51,147
551,135,201,552,51,147
551,147,212,556,51,147
553,133,203,555,51,147
553,135,205,553,51,147
555,133,205,551,51,147
555,135,205,555,51,147
553,132,227,549,51,147
554,147,211,543,51,147
552,135,211,552,51,147
551,138,209,557,51,147
552,135,213,553,51,147
549,133,213,553,51,147
553,133,211,555,51,147
553,128,214,541,51,147
552,133,210,557,51,147
552,139,207,549,51,147
553,137,211,552,51,147
551,142,212,551,51,147
552,139,219,543,51,147
551,133,207,548,51,147
550,141,219,540,51,147
552,139,225,532,51,148
553,143,221,535,51,148
553,138,221,551,51,148
552,142,223,543,51,148
551,145,227,553,51,148
551,143,221,555,51,148
549,134,223,555,51,148
547,137,215,548,51,148
550,137,211,541,51,148
549,134,205,549,51,148
551,127,184,547,51,148
549,133,203,543,51,148
549,111,191,552,51,148
547,131,201,552,51,148
547,121,183,555,51,148
549,120,183,564,51,148
548,125,185,575,51,148
549,120,175,587,51,148
549,141,176,595,51,148
551,120,176,579,51,148
549,125,185,558,51,148
550,125,183,549,51,148
553,133,183,557,51,148
551,124,185,567,51,148
550,136,185,555,51,148
551,133,185,559,51,148
549,127,185,558,51,148
550,126,189,571,51,148
552,123,209,556,51,148
548,123,213,551,51,148
549,127,207,547,51,148
550,121,219,571,52,148
549,121,233,568,53,148
551,120,235,599,54,148
549,126,230,617,55,148
551,119,217,647,56,148
555,110,185,693,57,148
557,112,189,723,58,148
557,105,173,755,59,147
557,109,167,775,60,146
554,105,165,797,61,145
554,105,141,819,62,144
553,115,143,793,63,143
555,119,150,775,64,142
553,119,153,746,65,141
553,120,200,717,66,141
551,107,204,667,67,141
551,101,199,667,68,141
549,102,187,670,69,141
551,99,179,692,70,141
551,107,169,715,71,140
552,115,183,664,72,140
550,107,184,629,73,140
551,127,204,583,74,140
548,137,207,581,75,140
548,143,199,583,75,140
543,155,197,575,75,140
543,157,205,531,75,140
543,150,219,441,75,141
543,164,249,391,75,142
544,151,271,329,75,143
543,173,292,295,74,144
543,181,293,263,73,145
540,189,293,233,72,146
538,203,291,205,71,147
535,205,279,183,70,148
537,221,265,181,69,149
534,229,261,168,68,150
534,243,232,151,67,150
532,249,219,147,66,150
535,267,220,135,65,150
531,277,187,111,64,150
529,295,181,118,63,150
531,303,163,109,62,150
531,307,157,101,61,150
533,318,136,89,60,150
535,327,137,78,59,150
531,341,111,68,58,150
532,355,109,59,57,150
529,373,85,59,56,150
533,381,68,47,55,150
531,380,74,46,54,150
533,380,61,37,53,150
531,393,56,31,52,150
530,407,60,29,51,150
529,396,43,24,50,150
529,395,35,23,49,150
531,407,17,18,48,150
529,407,21,17,47,150
527,399,6,17,46,150
532,405,17,11,45,150
529,411,3,10,44,150
529,416,11,7,43,150
529,407,7,6,42,150
532,436,6,5,41,150
525,487,2,5,40,150
525,525,1,5,39,150
525,573,2,3,38,150
531,613,10,2,37,150
524,695,21,6,36,149
529,743,0,4,35,148
525,779,3,5,34,147
525,829,2,9,33,146
525,873,1,4,32,145
523,853,0,9,31,144
523,849,0,6,30,143
523,843,0,7,29,142
523,823,0,5,28,141
524,797,2,10,27,140
523,775,2,10,26,139
523,773,1,9,25,138
525,779,0,10,24,137
527,765,0,4,23,136
525,773,5,6,22,135
530,799,1,10,21,134
525,839,4,5,20,133
526,830,0,13,19,132
524,861,1,9,18,131
529,885,0,9,17,130
525,893,1,16,16,129
529,887,2,13,15,128
525,885,5,22,14,127
533,871,2,19,13,126
531,851,5,23,12,125
531,815,0,19,11,124
529,803,7,25,10,123
533,795,2,20,9,122
529,800,7,25,8,121
532,779,9,19,7,120
531,751,3,27,6,119
533,757,9,28,5,118
533,747,6,29,4,117
533,744,6,28,3,116
533,729,8,20,2,115
536,719,11,37,1,114
535,709,7,42,0,113
533,697,11,41,0,112
531,703,4,44,0,111
531,691,7,45,0,110
533,663,8,43,0,109
536,635,5,59,0,108
530,617,10,46,0,107
533,573,4,45,0,107
531,559,6,53,0,107
533,553,27,43,0,107
533,547,11,41,0,107
533,541,12,43,0,107
531,548,11,41,0,107
533,550,13,41,0,107
532,552,7,41,0,107
531,565,9,41,0,107
529,580,8,45,0,107
531,596,9,43,0,107
529,616,7,44,0,106
529,619,11,45,0,105
525,620,10,48,0,104
531,631,12,54,0,103
531,623,11,55,0,102
531,612,13,55,0,101
529,612,9,55,0,100
531,599,13,46,0,100
529,589,9,55,0,99
529,576,23,62,0,99
531,587,11,57,0,98
529,587,2,63,0,97
531,582,12,63,0,96
531,567,11,63,0,96
531,556,7,70,0,96
532,543,21,72,0,96
530,543,17,73,0,96
533,543,12,77,0,96
531,574,18,76,0,95
532,603,17,73,0,94
531,613,14,73,0,93
533,596,8,77,0,92
533,556,13,78,0,92
536,521,22,83,0,92
532,552,12,84,0,92
533,583,16,88,0,91
531,594,10,84,0,90
535,555,21,89,0,90
533,509,12,91,0,90
533,539,18,85,0,90
531,555,14,87,0,90
535,567,9,85,0,89
532,569,14,85,0,88
533,559,11,85,0,88
531,587,13,89,0,87
536,585,23,85,0,86
533,572,13,83,0,85
535,549,29,89,0,85
535,550,13,91,0,85
535,573,11,95,0,84
534,583,13,93,0,83
535,588,23,99,0,82
533,597,13,94,0,81
536,617,30,92,0,80
535,600,11,95,0,79
537,605,18,91,0,78
537,605,10,91,0,77
536,605,12,93,0,76
533,603,18,93,0,75
537,605,12,77,0,74
535,619,11,95,0,73
537,597,3,103,0,72
539,611,9,99,0,71
539,603,21,95,0,70
536,559,11,103,0,69
539,551,17,95,0,69
539,549,14,105,0,68
539,539,16,117,0,67
541,525,20,112,0,67
540,495,20,107,0,67
539,479,13,121,0,67
541,471,20,99,0,67
539,458,25,117,0,67
541,443,18,135,0,67
539,431,20,115,0,67
541,423,21,116,0,67
540,414,22,114,0,67
540,405,21,111,0,67
541,397,19,106,0,67
542,381,27,109,0,67
543,375,25,101,0,67
543,367,29,111,0,67
543,359,21,101,0,68
543,349,22,93,0,69
541,347,24,100,0,70
543,347,27,101,0,71
541,344,24,101,0,72
541,341,27,103,0,73
540,340,28,101,0,74
541,343,26,103,0,75
541,347,29,111,0,76
541,351,28,109,0,77
541,358,28,108,0,78
543,359,27,108,0,79
541,364,28,111,0,79
542,368,29,115,0,79
541,371,29,115,0,79
541,378,35,119,0,79
540,375,31,119,0,79
540,375,37,123,0,79
538,379,40,133,0,79
539,381,39,138,0,79
537,381,39,139,0,79
541,383,38,147,0,79
537,383,41,151,0,79
539,395,43,157,0,79
539,392,45,165,0,79
539,397,45,168,0,79
539,403,47,179,0,79
537,403,53,190,0,79
539,407,47,203,0,79
541,403,47,211,0,79
539,409,51,217,0,79
541,409,51,224,0,79
540,408,59,233,0,79
541,405,59,243,0,79
541,397,57,249,0,79
541,395,63,251,0,79
541,392,73,261,0,79
543,389,75,269,0,79
543,389,83,275,0,79
543,379,87,281,0,79
544,379,91,276,0,79
547,373,103,285,0,79
547,371,105,287,0,79
549,364,111,302,0,79
544,359,125,311,0,79
547,359,138,315,0,79
549,359,149,327,0,79
549,357,156,328,0,79
544,349,165,335,0,79
547,359,167,333,0,79
547,356,165,331,0,79
547,371,167,339,0,79
544,357,166,341,0,79
547,347,169,344,0,79
544,367,159,348,0,79
549,373,155,349,0,79
549,371,156,363,0,79
550,363,151,371,0,79
547,366,153,383,0,79
549,366,151,396,0,79
549,361,151,397,0,79
549,361,149,403,0,79
547,357,146,407,0,79
549,356,149,411,0,79
549,347,147,409,0,79
549,371,148,415,0,79
551,347,148,413,0,79
551,343,151,415,0,79
547,343,147,420,0,79
551,339,151,426,0,79
549,341,153,423,0,79
551,333,151,429,0,79
551,335,152,427,0,79
553,331,153,428,0,79
550,326,155,426,0,79
551,327,157,427,0,79
549,319,159,425,0,79
550,317,155,419,0,79
551,329,160,423,0,79
552,329,159,419,0,79
551,331,157,415,0,79
553,332,166,402,0,79
551,327,165,403,0,79
553,329,158,395,0,79
551,328,167,391,0,79
552,331,171,393,0,79
551,331,173,394,0,79
552,332,175,395,0,79
551,331,172,395,0,79
552,327,171,391,0,79
551,327,173,381,0,79
552,335,171,380,0,79
551,333,173,378,0,79
553,331,171,378,0,79
551,339,173,371,0,79
551,330,173,373,0,79
551,331,173,367,0,79
551,331,181,371,0,79
549,329,175,363,0,79
552,333,167,369,0,79
549,327,183,376,0,79
551,329,185,379,0,79
551,328,181,376,0,79
551,328,183,377,0,79
551,331,176,375,0,79
551,331,176,367,0,79
551,332,183,375,0,79
552,331,189,376,0,79
550,331,184,373,0,79
553,333,181,372,0,79
551,331,181,373,0,79
553,335,175,372,0,79
551,334,183,371,0,79
551,331,171,367,0,79
552,333,179,364,0,79
551,333,179,361,0,79
553,333,175,367,0,79
552,333,186,364,0,79
549,332,183,363,0,79
553,335,185,363,0,79
551,335,183,361,0,79
553,339,183,359,0,79
551,333,186,359,0,79
550,331,185,359,0,79
551,312,185,361,0,79
553,331,183,359,0,79
551,335,185,347,0,79
553,333,180,359,0,79
547,333,182,375,0,79
552,335,184,361,0,79
551,324,174,361,0,79
552,335,179,363,0,79
549,341,181,367,0,79
547,337,179,365,0,79
551,341,179,367,0,79
553,341,180,371,0,79
549,345,181,375,0,79
551,343,176,377,0,79
551,346,185,373,0,79
553,347,173,375,0,79
551,347,169,379,0,79
549,349,172,379,0,79
549,353,169,379,0,79
549,347,167,381,0,79
549,358,175,381,0,79
552,351,171,375,0,79
551,362,167,396,0,79
553,351,165,378,0,79
549,357,167,379,0,79
551,357,167,375,0,79
551,367,165,379,0,79
553,361,167,367,0,79
551,375,185,364,0,79
551,362,165,373,0,79
548,367,159,372,0,79
551,363,159,363,0,79
547,371,159,365,0,79
549,367,159,368,0,79
549,357,154,365,0,79
551,368,155,374,0,79
549,375,155,375,0,79
551,375,149,373,0,79
548,366,155,374,0,79
549,374,153,381,0,79
547,392,155,379,0,79
549,377,153,382,0,79
549,381,152,371,0,79
551,379,153,378,0,79
547,375,148,379,0,79
551,381,147,378,0,79
547,379,151,379,0,79
551,381,153,379,0,79
549,375,149,380,0,79
549,382,147,373,0,79
549,389,147,379,0,79
551,383,146,379,0,79
547,391,147,377,0,79
547,383,141,392,0,79
548,393,136,383,0,79
549,396,124,403,0,78
548,414,115,411,0,77
547,409,115,416,0,76
549,407,113,427,0,75
547,403,105,437,0,74
549,395,99,445,0,73
549,407,101,445,0,72
547,409,99,447,0,71
549,407,93,448,0,70
549,409,85,441,0,69
549,407,83,447,0,68
547,409,85,453,0,67
549,409,84,455,0,66
547,404,71,473,0,65
549,405,83,471,0,64
551,395,51,472,0,63
550,405,72,475,0,62
547,395,75,474,0,61
551,399,71,482,0,60
549,389,69,479,0,59
552,391,68,485,0,58
549,383,69,492,0,57
550,381,64,487,0,56
542,364,75,491,0,55
548,371,69,499,0,54
549,374,61,505,0,53
550,364,56,521,0,52
551,361,85,535,0,51
551,355,53,539,0,50
552,349,59,551,0,50
551,341,48,557,0,50
549,341,52,555,0,50
551,339,51,571,0,50
549,332,45,587,0,50
551,332,40,590,0,50
551,338,39,595,0,50
551,335,41,605,0,50
551,337,39,604,0,50
551,343,39,615,0,50
550,333,20,615,0,50
551,335,27,631,0,50
551,333,29,631,0,50
551,327,29,645,0,50
549,317,33,669,0,50
553,317,26,659,0,50
555,306,29,655,0,50
552,307,23,670,0,50
551,313,25,669,0,50
552,311,27,667,0,50
552,313,25,677,0,50
553,307,23,681,0,50
555,302,22,693,0,50
553,301,25,697,0,50
551,297,22,714,0,50
555,285,19,733,0,50
555,271,21,760,0,50
558,261,18,791,0,50
556,248,13,811,0,50
558,242,10,823,0,50
555,239,8,800,0,50
555,251,9,779,0,50
554,254,5,735,0,50
555,275,9,677,0,50
553,291,3,638,0,50
552,295,3,571,0,50
549,317,8,503,0,50
549,313,1,472,0,50
549,332,1,425,0,50
549,333,0,389,0,50
543,331,0,348,0,50
544,341,0,365,0,50
547,329,0,373,0,50
547,339,0,359,0,50
543,342,0,347,0,50
543,348,0,339,0,50
537,347,0,341,0,50
541,355,0,333,0,50
543,350,0,339,0,50
547,335,0,364,0,50
543,311,0,404,0,50
543,300,3,424,0,50
543,295,0,427,0,50
544,304,1,431,0,50
543,329,0,441,0,50
543,329,0,457,0,50
543,331,0,467,0,50
544,335,0,467,0,50
543,339,1,475,0,50
548,356,2,473,0,50
544,360,3,495,0,50
549,375,0,491,0,50
547,381,2,494,0,50
548,373,5,531,0,50
547,357,5,557,0,50
547,340,6,569,0,50
547,345,8,567,0,50
547,339,4,571,0,50
543,349,2,549,0,50
549,345,4,549,0,50
547,343,2,537,0,50
549,341,4,535,0,50
547,339,3,525,0,50
549,343,3,519,0,50
547,333,7,518,0,50
547,329,5,518,0,50
543,328,8,519,0,50
547,318,9,519,0,50
547,319,11,522,0,50
552,311,11,524,0,50
553,303,11,533,0,50
553,296,10,535,0,50
551,287,13,539,0,50
553,278,21,538,0,50
550,261,21,535,0,50
551,249,26,531,0,50
550,228,40,510,0,50
551,215,51,493,0,50
551,203,59,466,0,50
551,199,77,429,0,50
548,185,89,391,0,50
549,183,109,349,0,51
543,176,122,309,0,52
547,171,143,276,0,53
543,165,169,243,0,54
543,160,166,211,0,55
541,157,171,187,0,56
541,159,167,171,0,57
539,151,159,271,0,58
543,151,149,137,0,59
539,151,147,125,0,60
543,151,133,109,0,61
540,152,125,111,0,62
541,157,123,109,0,63
539,151,119,109,0,64
541,155,115,101,0,65
539,149,116,103,0,66
543,148,115,95,0,67
541,146,111,90,0,68
541,139,121,88,0,69
541,139,116,87,0,70
543,125,114,89,0,71
542,123,115,77,0,72
542,121,111,85,0,73
540,119,121,81,0,74
542,121,125,71,0,75
540,124,133,83,0,76
543,121,137,84,0,77
541,120,139,83,0,78
541,115,139,85,0,79
541,120,145,78,0,80
543,109,153,63,0,81
539,107,151,78,0,82
543,105,151,73,0,83
543,104,157,77,0,84
543,94,159,71,0,85
540,91,165,69,0,86
543,87,170,61,0,87
540,79,173,60,0,88
541,75,173,61,0,89
537,69,173,46,0,90
539,57,169,51,0,91
539,58,171,48,0,92
542,57,178,51,0,93
541,57,179,45,0,94
543,59,185,51,0,95
541,57,191,47,0,96
542,56,196,44,0,97
541,59,199,45,0,98
543,57,211,47,0,99
541,55,208,44,0,100
544,53,215,47,0,101
542,57,228,47,0,102
547,57,229,47,0,103
541,55,231,44,0,104
